Date,mean_sentiment,p_sum,news_count
2023-06-19,0.2009487857142857,2.8132829999999998,14
2023-06-20,0.16288907142857142,4.560894,28
2023-06-21,0.15964552,3.9911380000000003,25
2023-06-22,0.16165140476190476,6.789359,42
2023-06-23,0.16354741935483869,5.06997,31
2023-06-26,0.15382651515151516,5.076275,33
2023-06-27,0.11115526086956522,2.556571,23
2023-06-28,0.1598419523809524,3.356681,21
2023-06-29,0.15056791176470588,5.119309,34
2023-06-30,0.1605021,8.025105,50
2023-07-03,0.19903580434782608,9.155647,46
2023-07-04,0.19765935714285712,2.7672309999999998,14
2023-07-05,0.16993834146341463,6.967472,41
2023-07-06,0.16600341666666665,3.984082,24
2023-07-07,0.15121162162162163,5.59483,37
2023-07-10,0.16532441666666667,5.951679,36
2023-07-11,0.15341673076923076,3.988835,26
2023-07-12,0.14723628,3.680907,25
2023-07-13,0.16705941935483873,5.178842,31
2023-07-14,0.18868263333333335,5.6604790000000005,30
2023-07-17,0.16898167857142857,4.7314869999999996,28
2023-07-18,0.15337915384615386,3.987858,26
2023-07-19,0.1324220303030303,4.369927,33
2023-07-20,0.14205436842105262,5.398066,38
2023-07-21,0.19040529032258063,5.902564,31
2023-07-24,0.12924878125,4.135961,32
2023-07-25,0.14047333333333334,1.68568,12
2023-07-26,0.19296813793103448,5.596076,29
2023-07-27,0.1846507037037037,4.985569,27
2023-07-28,0.1372192894736842,5.214333,38
2023-07-31,0.13271014634146341,5.441116,41
2023-08-01,0.14800144117647057,5.032049,34
2023-08-02,0.1604505263157895,6.09712,38
2023-08-03,0.09777016981132075,5.181819,53
2023-08-04,0.111310953125,7.123901,64
2023-08-07,0.09252278947368421,3.515866,38
2023-08-08,0.14666375675675675,5.426559,37
2023-08-09,0.1043943448275862,3.027436,29
2023-08-10,0.1715173846153846,4.459452,26
2023-08-11,0.16588829629629628,4.478984,27
2023-08-14,0.10945084,2.736271,25
2023-08-15,0.16161853658536585,6.62636,41
2023-08-16,0.1851294074074074,4.998494,27
2023-08-17,0.16272406666666667,4.881722,30
2023-08-18,0.0524645,0.104929,2
2023-08-21,0.12757196551724137,3.6995869999999997,29
2023-08-22,0.18208674074074074,4.916342,27
2023-08-23,0.2042106551724138,5.922109,29
2023-08-24,0.16635368292682928,6.820501,41
